entity_id,safe_id,name,name_en,description_len,release_tier,concept_kind,degree,coverage_role,batch,cardable,card_status,infograph_status
ctkg:v3e-canonical-8d347fba98e0aff074800c8e,ctkg_v3e-canonical-8d347fba98e0aff074800c8e,Insignificant pole,Insignificant pole,140,silver,theoretical_construct,0,,B,True,ok,accepted
ctkg:v3e-canonical-91f03880e67e6587b27f7039,ctkg_v3e-canonical-91f03880e67e6587b27f7039,开环增益,,28,silver,theoretical_construct,0,,B,True,ok,accepted
ctkg:v3e-canonical-9c5f83612d3255aa5805a9cb,ctkg_v3e-canonical-9c5f83612d3255aa5805a9cb,Natural frequency ω n,Natural frequency ω_n,59,silver,theoretical_construct,0,,B,True,ok,accepted
ctkg:v3e-canonical-9cfc0f6b382440f46c1f3302,ctkg_v3e-canonical-9cfc0f6b382440f46c1f3302,Rise time T r,Rise time T_r,170,silver,theoretical_construct,0,,B,True,ok,accepted
ctkg:v3e-canonical-a2746b2f0c88f376c4d86e7a,ctkg_v3e-canonical-a2746b2f0c88f376c4d86e7a,Peak Time,Peak Time,66,silver,theoretical_construct,0,,B,True,ok,accepted
ctkg:v3e-canonical-a781b2b377529226a4c5d077,ctkg_v3e-canonical-a781b2b377529226a4c5d077,系统型别,,67,silver,theoretical_construct,0,,B,True,ok,accepted
ctkg:v3e-canonical-ac9111bcfe5798a35bf92638,ctkg_v3e-canonical-ac9111bcfe5798a35bf92638,机电时间常数,,21,silver,theoretical_construct,0,,B,True,ok,accepted
ctkg:v3e-canonical-ad988c74286cfcad2c3fdf98,ctkg_v3e-canonical-ad988c74286cfcad2c3fdf98,欠阻尼,,40,silver,theoretical_construct,0,,B,True,ok,accepted
ctkg:v3e-canonical-ade112ca8305a54c0b76a828,ctkg_v3e-canonical-ade112ca8305a54c0b76a828,Rise Time,Rise Time,72,silver,theoretical_construct,0,,B,True,ok,accepted
ctkg:v3e-canonical-b09a84cc18c0b52151894b0f,ctkg_v3e-canonical-b09a84cc18c0b52151894b0f,比例-微分控制改善系统性能的方法,,55,silver,analysis_method,0,,B,True,ok,accepted
ctkg:v3e-canonical-b13c33b1236afe625bffacb7,ctkg_v3e-canonical-b13c33b1236afe625bffacb7,Settling time T s,Settling time T_s,96,silver,theoretical_construct,0,,B,True,ok,accepted
ctkg:v3e-canonical-b1fa48122cb30019661f9eaa,ctkg_v3e-canonical-b1fa48122cb30019661f9eaa,Peak time T p,Peak time T_p,76,silver,theoretical_construct,0,,B,True,ok,accepted
ctkg:v3e-canonical-b2d966c11bb22eca4c7bd77e,ctkg_v3e-canonical-b2d966c11bb22eca4c7bd77e,Poles and zeros of T(s),Poles and zeros of T(s),201,silver,theoretical_construct,0,,B,True,ok,accepted
ctkg:v3e-canonical-b9fa7b3ae0d8d7044619ac55,ctkg_v3e-canonical-b9fa7b3ae0d8d7044619ac55,过阻尼,,53,silver,theoretical_construct,0,,B,True,ok,accepted
ctkg:v3e-canonical-bd426885220680f04a9aed17,ctkg_v3e-canonical-bd426885220680f04a9aed17,复合控制方法,,58,silver,analysis_method,0,,B,True,ok,accepted
ctkg:v3e-canonical-bd871a5da052c90d142e285a,ctkg_v3e-canonical-bd871a5da052c90d142e285a,Transient response,Transient response,90,silver,theoretical_construct,0,,B,True,ok,accepted
ctkg:v3e-canonical-bdaced0dc441be53ee6a1b64,ctkg_v3e-canonical-bdaced0dc441be53ee6a1b64,Time invariance,Time invariance,126,silver,theoretical_construct,0,,B,True,ok,accepted
ctkg:v3e-canonical-bf7bc53bf8286e07fa6035cc,ctkg_v3e-canonical-bf7bc53bf8286e07fa6035cc,临界阻尼响应,,28,silver,theoretical_construct,0,,B,True,ok,accepted
ctkg:v3e-canonical-c036bd461db04fbed7e079fd,ctkg_v3e-canonical-c036bd461db04fbed7e079fd,实验测定一阶系统时间常数的方法,,34,silver,analysis_method,0,,B,True,ok,accepted
ctkg:v3e-canonical-c6fafdb175fcf88882f8b91f,ctkg_v3e-canonical-c6fafdb175fcf88882f8b91f,Damped Natural Frequency,Damped Natural Frequency,107,silver,theoretical_construct,0,,B,True,ok,accepted
ctkg:v3e-canonical-c8eb5072bc1783d917169c9a,ctkg_v3e-canonical-c8eb5072bc1783d917169c9a,稳态过程,,36,silver,theoretical_construct,0,,B,True,ok,accepted
ctkg:v3e-canonical-c97db3319c6da0c0371648d5,ctkg_v3e-canonical-c97db3319c6da0c0371648d5,无阻尼振荡频率,,28,silver,theoretical_construct,0,,B,True,ok,accepted
ctkg:v3e-canonical-cc82e137f42aa09df514e615,ctkg_v3e-canonical-cc82e137f42aa09df514e615,用一对共轭复数主导极点对应的二…,,65,silver,analysis_method,0,,B,True,ok,accepted
ctkg:v3e-canonical-d1d8f9f3725b9a8440cdd486,ctkg_v3e-canonical-d1d8f9f3725b9a8440cdd486,过阻尼响应,,28,silver,theoretical_construct,0,,B,True,ok,accepted
ctkg:v3e-canonical-d510dc60d0922c1ec40e6df2,ctkg_v3e-canonical-d510dc60d0922c1ec40e6df2,Truxal's Formula,Truxal's Formula,99,silver,theoretical_construct,0,,B,True,ok,accepted
ctkg:v3e-canonical-d798b1df9c92d6d95229853b,ctkg_v3e-canonical-d798b1df9c92d6d95229853b,Amplitude ratio,Amplitude ratio,91,silver,theoretical_construct,0,,B,True,ok,accepted
ctkg:v3e-canonical-d970bf0f83666cbccb0fbd76,ctkg_v3e-canonical-d970bf0f83666cbccb0fbd76,Steady state,Steady state,91,silver,theoretical_construct,0,,B,True,ok,accepted
ctkg:v3e-canonical-da95a03f3b851fcd7239eac2,ctkg_v3e-canonical-da95a03f3b851fcd7239eac2,Design Synthesis,Design Synthesis Using Time-Domain Specifications,173,silver,analysis_method,0,,B,True,ok,accepted
ctkg:v3e-canonical-de2d118612aaa2d2d0061b93,ctkg_v3e-canonical-de2d118612aaa2d2d0061b93,Finding transfer,Finding transfer function via Laplace transform of ODE,134,silver,analysis_method,0,,B,True,ok,accepted
ctkg:v3e-canonical-de9cd255c7e8770506442de0,ctkg_v3e-canonical-de9cd255c7e8770506442de0,Superposition principle,Superposition principle,227,silver,theoretical_construct,0,,B,True,ok,accepted
ctkg:v3e-canonical-e13adcff8a7f8bc37a3579c2,ctkg_v3e-canonical-e13adcff8a7f8bc37a3579c2,Neglecting insig,Neglecting insignificant poles for order reduction,184,silver,analysis_method,0,,B,True,ok,accepted
ctkg:v3e-canonical-e22de9c6670a15c39d8e6b71,ctkg_v3e-canonical-e22de9c6670a15c39d8e6b71,误差信号,,72,silver,theoretical_construct,0,,B,True,ok,accepted
ctkg:v3e-canonical-e3d758f51052980656178128,ctkg_v3e-canonical-e3d758f51052980656178128,System Type,System Type,229,silver,theoretical_construct,0,,B,True,ok,accepted
ctkg:v3e-canonical-e48cc89f8ed152e7f44ba43f,ctkg_v3e-canonical-e48cc89f8ed152e7f44ba43f,一阶系统的单位阶跃响应,,39,silver,theoretical_construct,0,,B,True,ok,accepted
ctkg:v3e-canonical-eac850b3c1b21e7bef64f738,ctkg_v3e-canonical-eac850b3c1b21e7bef64f738,Percent overshoot P.O.,Percent overshoot P.O.,102,silver,theoretical_construct,0,,B,True,ok,accepted
ctkg:v3e-canonical-eaee7091900b796af8d937c1,ctkg_v3e-canonical-eaee7091900b796af8d937c1,超调量,Overshoot,125,silver,theoretical_construct,0,,B,True,ok,accepted
ctkg:v3e-canonical-ed3a4babf006b2fd746765e8,ctkg_v3e-canonical-ed3a4babf006b2fd746765e8,System Type for ,System Type for Regulation and Disturbance Rejection,144,silver,theoretical_construct,0,,B,True,ok,accepted
ctkg:v3e-canonical-f04d9bd8bbd3d7197e2c3b56,ctkg_v3e-canonical-f04d9bd8bbd3d7197e2c3b56,Negative Real Part of Pole,Negative Real Part of Pole,117,silver,theoretical_construct,0,,B,True,ok,accepted
ctkg:v3e-canonical-f1592d0294e49b97a717c2f0,ctkg_v3e-canonical-f1592d0294e49b97a717c2f0,Ramp input,Ramp input,70,silver,theoretical_construct,0,,B,True,ok,accepted
ctkg:v3e-canonical-f9718484925341d6ce1dec78,ctkg_v3e-canonical-f9718484925341d6ce1dec78,动态过程,,34,silver,theoretical_construct,0,,B,True,ok,accepted
ctkg:v3e-canonical-fc1c6377378e65e48e0f12fc,ctkg_v3e-canonical-fc1c6377378e65e48e0f12fc,Time constant tau,Time constant tau,96,silver,theoretical_construct,0,,B,True,ok,accepted
ctkg:v3e-object-001f3d1e666624493091691f,ctkg_v3e-object-001f3d1e666624493091691f,最大滞后角,,46,gold,,0,,B,True,ok,accepted
ctkg:v3e-object-01d6ba4cfbef38693c611d4a,ctkg_v3e-object-01d6ba4cfbef38693c611d4a,argument principle,argument principle,167,gold,,0,,B,True,ok,accepted
ctkg:v3e-object-02f9f0ab62cde123ae7dcc9a,ctkg_v3e-object-02f9f0ab62cde123ae7dcc9a,Left Companion Matrix,Left Companion Matrix,120,silver,,0,,B,True,ok,accepted
ctkg:v3e-object-055bf5ba7d4fe5f6a75cdd79,ctkg_v3e-object-055bf5ba7d4fe5f6a75cdd79,Type-two system,Type-two system,91,silver,,0,,B,True,ok,accepted
ctkg:v3e-object-077a4ec4c19112baa379c0f5,ctkg_v3e-object-077a4ec4c19112baa379c0f5,Asynchronous Sampling,Asynchronous Sampling,500,silver,,0,,B,True,ok,accepted
ctkg:v3e-object-0946a016c136cdf4a417ed62,ctkg_v3e-object-0946a016c136cdf4a417ed62,Break point,Break point,191,gold,,0,,B,True,ok,accepted
ctkg:v3e-object-0b64035d71e363318c3d8d2d,ctkg_v3e-object-0b64035d71e363318c3d8d2d,频率法校正,,56,gold,,0,,B,True,ok,accepted
ctkg:v3e-object-0bb7941e989275e607a110d0,ctkg_v3e-object-0bb7941e989275e607a110d0,Using ss2tf to c,Using ss2tf to compute transfer function from state-space model,63,silver,,0,,B,True,ok,accepted
ctkg:v3e-object-0c84769e1c4d260e0fdedff6,ctkg_v3e-object-0c84769e1c4d260e0fdedff6,Attenuation factor 1/α in compensator,Attenuation factor 1/α in compensator,77,silver,,0,,B,True,ok,accepted
ctkg:v3e-object-0cf99c642f502f5984fc4317,ctkg_v3e-object-0cf99c642f502f5984fc4317,Time-domain performance measures,Time-domain performance measures,148,silver,,0,,B,True,ok,accepted
ctkg:v3e-object-0eadd6f972de0e7b503343cf,ctkg_v3e-object-0eadd6f972de0e7b503343cf,PID controller d,PID controller design procedure for spacecraft attitude control,404,gold,,0,,B,True,ok,accepted
ctkg:v3e-object-0f28cd2360a6b3aef63500c3,ctkg_v3e-object-0f28cd2360a6b3aef63500c3,Uncompensated system,Uncompensated system,110,silver,,0,,B,True,ok,accepted
ctkg:v3e-object-0fb119433b4fd68aebe1b4f8,ctkg_v3e-object-0fb119433b4fd68aebe1b4f8,离散系统的可控性矩阵 (dis…,,52,gold,,0,,B,True,ok,accepted
ctkg:v3e-object-1010934a92a0dacb1caec1e2,ctkg_v3e-object-1010934a92a0dacb1caec1e2,穿越频率,,67,gold,,0,,B,True,ok,accepted
ctkg:v3e-object-1046498f1c5d17864ddaeb71,ctkg_v3e-object-1046498f1c5d17864ddaeb71,等ω线映射,,47,gold,,0,,B,True,ok,accepted
ctkg:v3e-object-1170a798229324f8a6276262,ctkg_v3e-object-1170a798229324f8a6276262,不可变部分,,57,silver,,0,,B,True,ok,accepted
ctkg:v3e-object-1814aa5f9d6ef8ed0ef75dfa,ctkg_v3e-object-1814aa5f9d6ef8ed0ef75dfa,谐振频率,,48,gold,,0,,B,True,ok,accepted
ctkg:v3e-object-18c55a9b153179a638ff5dc2,ctkg_v3e-object-18c55a9b153179a638ff5dc2,Evaluating effec,Evaluating effects of gain changes using frequency-response data,120,gold,,0,,B,True,ok,accepted
ctkg:v3e-object-1946643d6912e8d8aeb2decb,ctkg_v3e-object-1946643d6912e8d8aeb2decb,Internal Model Principle,Internal Model Principle,239,silver,,0,,B,True,ok,accepted
ctkg:v3e-object-195ec8a545b19a1f37188170,ctkg_v3e-object-195ec8a545b19a1f37188170,Disturbance Rejection Bandwidth (ω DRB),Disturbance Rejection Bandwidth (ω_DRB),178,gold,,0,,B,True,ok,accepted
ctkg:v3e-object-1e13d3d21a22463755b103b2,ctkg_v3e-object-1e13d3d21a22463755b103b2,Ackermann's Formula for Estimator,Ackermann's Formula for Estimator,85,gold,,0,,B,True,ok,accepted
ctkg:v3e-object-1ed9bb587fbb95c4e2057ba8,ctkg_v3e-object-1ed9bb587fbb95c4e2057ba8,比例-积分-微分控制规律,,45,gold,,0,,B,True,ok,accepted
ctkg:v3e-object-1ef3d6dbbf9b4f1ecd79f80b,ctkg_v3e-object-1ef3d6dbbf9b4f1ecd79f80b,系统不完全可控,,92,gold,,0,,B,True,ok,accepted
ctkg:v3e-object-1f331a007aa3ca6c2c95d297,ctkg_v3e-object-1f331a007aa3ca6c2c95d297,Estimation error,Estimation error,112,gold,,0,,B,True,ok,accepted
ctkg:v3e-object-1f9eb1e90b66894a079a56de,ctkg_v3e-object-1f9eb1e90b66894a079a56de,Dominant Second-Order Poles Method,Dominant Second-Order Poles Method,322,silver,,0,,B,True,ok,accepted
ctkg:v3e-object-22d70476ed16c55e186daa40,ctkg_v3e-object-22d70476ed16c55e186daa40,Using roots to c,Using roots to compute poles from denominator polynomial,56,silver,,0,,B,True,ok,accepted
ctkg:v3e-object-232cff230e48397cf46cb944,ctkg_v3e-object-232cff230e48397cf46cb944,microcontroller,microcontroller,149,gold,,0,,B,True,ok,accepted
ctkg:v3e-object-2352b539ff08187f42885709,ctkg_v3e-object-2352b539ff08187f42885709,时间常数,,45,silver,,0,,B,True,ok,accepted
ctkg:v3e-object-23ce934816d236fcc2836d27,ctkg_v3e-object-23ce934816d236fcc2836d27,Dominant poles,Dominant poles,52,silver,,0,,B,True,ok,accepted
ctkg:v3e-object-241ca37a0246525596c75694,ctkg_v3e-object-241ca37a0246525596c75694,Zero-order hold,Zero-order hold,79,gold,,0,,B,True,ok,accepted
ctkg:v3e-object-2496ae999e2b3f64959076f2,ctkg_v3e-object-2496ae999e2b3f64959076f2,Graph determinant in signal-flow graph,Graph determinant in signal-flow graph,126,gold,,0,,B,True,ok,accepted
ctkg:v3e-object-26855d3b2dc6161c8705b439,ctkg_v3e-object-26855d3b2dc6161c8705b439,无源校正网络,,27,silver,,0,,B,True,ok,accepted
ctkg:v3e-object-27e0a7e37803fbebc1b6f65a,ctkg_v3e-object-27e0a7e37803fbebc1b6f65a,对数幅相曲线,,47,gold,,0,,B,True,ok,accepted
ctkg:v3e-object-302e66995736fab70bde0338,ctkg_v3e-object-302e66995736fab70bde0338,构造可观测性矩阵V=[C,Observability rank test method,48,gold,,0,,B,True,ok,accepted
ctkg:v3e-object-31596a5fab1911f024a4b8db,ctkg_v3e-object-31596a5fab1911f024a4b8db,Symmetric Root Locus (SRL),Symmetric Root Locus (SRL),280,silver,,0,,B,True,ok,accepted
ctkg:v3e-object-31fd73d9e24d1077744bf193,ctkg_v3e-object-31fd73d9e24d1077744bf193,Root locus metho,Root locus method for PI compensator design,220,gold,,0,,B,True,ok,accepted
ctkg:v3e-object-331ee4b283af66a85a6bfa1c,ctkg_v3e-object-331ee4b283af66a85a6bfa1c,Open-Loop Estimator,Open-Loop Estimator,111,silver,,0,,B,True,ok,accepted
ctkg:v3e-object-35b4c7c6116be04938f2e7a4,ctkg_v3e-object-35b4c7c6116be04938f2e7a4,非周期函数的频谱,,40,gold,,0,,B,True,ok,accepted
ctkg:v3e-object-368b8560c68e643a92671358,ctkg_v3e-object-368b8560c68e643a92671358,Matrix Exponenti,Matrix Exponential Method for Solving State Equations,107,silver,,0,,B,True,ok,accepted
ctkg:v3e-object-36d86885777b10cabbae029e,ctkg_v3e-object-36d86885777b10cabbae029e,Sampled-data second-order system,Sampled-data second-order system,129,gold,,0,,B,True,ok,accepted
ctkg:v3e-object-3847cfa432063f1287f51ce5,ctkg_v3e-object-3847cfa432063f1287f51ce5,Frequency-Response Stability Test,Frequency-Response Stability Test,234,gold,,0,,B,True,ok,accepted
ctkg:v3e-object-3e6161451d16517ada4cd5e8,ctkg_v3e-object-3e6161451d16517ada4cd5e8,中频区宽度,,31,silver,,0,,B,True,ok,accepted
ctkg:v3e-object-42df8c524c1d9b3e8ae03275,ctkg_v3e-object-42df8c524c1d9b3e8ae03275,期望的开环频率特性形状,,52,gold,,0,,B,True,ok,accepted
ctkg:v3e-object-49224bdecd0196394fb8008a,ctkg_v3e-object-49224bdecd0196394fb8008a,Controllability ,Controllability Gramian matrix criterion method,47,gold,,0,,B,True,ok,accepted
ctkg:v3e-object-4a74e178b598d5d576c2ad57,ctkg_v3e-object-4a74e178b598d5d576c2ad57,开环幅相特性曲线起点,,46,gold,,0,,B,True,ok,accepted
ctkg:v3e-object-4c3c3615b8526799e61d3615,ctkg_v3e-object-4c3c3615b8526799e61d3615,Closed-Loop Estimator,Closed-Loop Estimator,117,silver,,0,,B,True,ok,accepted
ctkg:v3e-object-4e9d614060ecb62c201b58d8,ctkg_v3e-object-4e9d614060ecb62c201b58d8,Contour evaluation,Contour evaluation,102,gold,,0,,B,True,ok,accepted
ctkg:v3e-object-51398ddba323aa3beeb5d89a,ctkg_v3e-object-51398ddba323aa3beeb5d89a,Zero-assignment estimator,Zero-assignment estimator,139,silver,,0,,B,True,ok,accepted
ctkg:v3e-object-53d71370dc7c98dc11b24a37,ctkg_v3e-object-53d71370dc7c98dc11b24a37,Notch Compensation,Notch Compensation,78,silver,,0,,B,True,ok,accepted
ctkg:v3e-object-54095598351974e2167111f2,ctkg_v3e-object-54095598351974e2167111f2,Zero-Order Hold (ZOH) Method,Zero-Order Hold (ZOH) Method,187,gold,,0,,B,True,ok,accepted
ctkg:v3e-object-552526e2ba53ccbf629d1cd8,ctkg_v3e-object-552526e2ba53ccbf629d1cd8,Type-one system,Type-one system,67,gold,,0,,B,True,ok,accepted
ctkg:v3e-object-567eb255d7d82d8b4e029f6d,ctkg_v3e-object-567eb255d7d82d8b4e029f6d,状态可达,,170,silver,,0,,B,True,ok,accepted
ctkg:v3e-object-57afdf17705015f8527052c5,ctkg_v3e-object-57afdf17705015f8527052c5,Neutral Stability,Neutral Stability,148,gold,,0,,B,True,ok,accepted
ctkg:v3e-object-58cea2373f68416e096759a9,ctkg_v3e-object-58cea2373f68416e096759a9,Dominant roots,Dominant roots,222,gold,,0,,B,True,ok,accepted
ctkg:v3e-object-58d24ff14a6b0b0cab5d393f,ctkg_v3e-object-58d24ff14a6b0b0cab5d393f,傅里叶系数,,25,gold,,0,,B,True,ok,accepted
ctkg:v3e-object-592ae79b5fc586a27e9dd7f2,ctkg_v3e-object-592ae79b5fc586a27e9dd7f2,Unstable System,Unstable System,167,silver,,0,,B,True,ok,accepted
ctkg:v3e-object-5a7582dcb72b1d33d09ca641,ctkg_v3e-object-5a7582dcb72b1d33d09ca641,非最小相位环节,,68,gold,,0,,B,True,ok,accepted
ctkg:v3e-object-5d994cbb7a93157b1cb02932,ctkg_v3e-object-5d994cbb7a93157b1cb02932,Path cofactor in signal-flow graph,Path cofactor in signal-flow graph,98,silver,,0,,B,True,ok,accepted
ctkg:v3e-object-5e8744158554d1c79e590de4,ctkg_v3e-object-5e8744158554d1c79e590de4,Phase Margin (PM),Phase Margin (PM),69,gold,,0,,B,True,ok,accepted
ctkg:v3e-object-5ed6282c976442e9747881b4,ctkg_v3e-object-5ed6282c976442e9747881b4,Bode plot construction method,Bode plot construction method,209,gold,,0,,B,True,ok,accepted
ctkg:v3e-object-64830154d494eaf7d38d905c,ctkg_v3e-object-64830154d494eaf7d38d905c,高阶系统时域指标估算经验公式法,,32,gold,,0,,B,True,ok,accepted
ctkg:v3e-object-64dfc92ef15f84903e6cdd8a,ctkg_v3e-object-64dfc92ef15f84903e6cdd8a,Compensator Design via Pole Placement,Compensator Design via Pole Placement,37,gold,,0,,B,True,ok,accepted
ctkg:v3e-object-670bb910ee2a73c3ebcc0c39,ctkg_v3e-object-670bb910ee2a73c3ebcc0c39,Weak controllability,Weak controllability,278,silver,,0,,B,True,ok,accepted
ctkg:v3e-object-6877b35880ea442923e49a5e,ctkg_v3e-object-6877b35880ea442923e49a5e,Internal stability,Internal stability,97,silver,,0,,B,True,ok,accepted
ctkg:v3e-object-68df257f762f259aef82b607,ctkg_v3e-object-68df257f762f259aef82b607,Full-Order Estimator,Full-Order Estimator,90,silver,,0,,B,True,ok,accepted
ctkg:v3e-object-69488c745082536d87afd1a7,ctkg_v3e-object-69488c745082536d87afd1a7,Closed-loop bandwidth,Closed-loop bandwidth,165,gold,,0,,B,True,ok,accepted
ctkg:v3e-object-6a408c0b64c072f7bea3db47,ctkg_v3e-object-6a408c0b64c072f7bea3db47,Dominant second-order pole locations,Dominant second-order pole locations,109,gold,,0,,B,True,ok,accepted
ctkg:v3e-object-6aab5205709de2fd044b4024,ctkg_v3e-object-6aab5205709de2fd044b4024,奈奎斯特稳定判据（奈氏判据）,,76,gold,,0,,B,True,ok,accepted
ctkg:v3e-object-6ca8140f61e8805a2e5c8201,ctkg_v3e-object-6ca8140f61e8805a2e5c8201,Matched Pole-Zero (MPZ) Method,Matched Pole-Zero (MPZ) Method,311,silver,,0,,B,True,ok,accepted
ctkg:v3e-object-6d1db6977ad62639b73afe79,ctkg_v3e-object-6d1db6977ad62639b73afe79,等σ线映射,,44,gold,,0,,B,True,ok,accepted
ctkg:v3e-object-6e5d7c7223f605f9c16bda61,ctkg_v3e-object-6e5d7c7223f605f9c16bda61,Regulator,Regulator,87,silver,,0,,B,True,ok,accepted
ctkg:v3e-object-6f45ed4aa09cbebb25093412,ctkg_v3e-object-6f45ed4aa09cbebb25093412,Using roots to c,Using roots to compute zeros from numerator polynomial,54,silver,,0,,B,True,ok,accepted
ctkg:v3e-object-701047b791dcb064a8224082,ctkg_v3e-object-701047b791dcb064a8224082,Bryson's Rule,Bryson's Rule,199,silver,,0,,B,True,ok,accepted
ctkg:v3e-object-780e0248e98d1a241ff3f3d5,ctkg_v3e-object-780e0248e98d1a241ff3f3d5,量化过程,,84,gold,,0,,B,True,ok,accepted
ctkg:v3e-object-785280d429b7e1a5f2f5db53,ctkg_v3e-object-785280d429b7e1a5f2f5db53,Nyquist stability criterion,Nyquist stability criterion,133,gold,,0,,B,True,ok,accepted
ctkg:v3e-object-7aef0becfa3e700facb7a80e,ctkg_v3e-object-7aef0becfa3e700facb7a80e,开环幅相特性曲线终点,,53,gold,,0,,B,True,ok,accepted
ctkg:v3e-object-7fd09957133988dbf413a2df,ctkg_v3e-object-7fd09957133988dbf413a2df,时域法校正,,56,gold,,0,,B,True,ok,accepted
ctkg:v3e-object-801c2bf7fd001c355296f342,ctkg_v3e-object-801c2bf7fd001c355296f342,Transformation t,Transformation to Observer Canonical Form,150,gold,,0,,B,True,ok,accepted
ctkg:v3e-object-8092204c03a8af260e3e672f,ctkg_v3e-object-8092204c03a8af260e3e672f,离散系统时域性能指标,,67,gold,,0,,B,True,ok,accepted
